"duration", "protocol_type", "flag", "src_bytes", "dst_bytes", "land", "wrong_fragment", "urgent","hot", "num_failed_logins", "logged_in", "num_compromised", "root_shell", "su_attempted", "num_root", "num_file_creations", "num_shells", "num_access_files", "num_outbound_cmds", "is_host_login","is_guest_login", "count", "srv_count", "serror_rate", "srv_serror_rate", "rerror_rate", "srv_rerror_rate","same_srv_rate", "diff_srv_rate", "srv_diff_host_rate", "dst_host_count", "dst_host_srv_count", "dst_host_same_srv_rate", "dst_host_diff_srv_rate", "dst_host_same_src_port_rate", "dst_host_srv_diff_host_rate","dst_host_serror_rate", "dst_host_srv_serror_rate", "dst_host_rerror_rate", "dst_host_srv_rerror_rate","label"
0,tcp,SF,341,614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,1,0,01,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,330,11111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,1,0,012,10,255,1,0,01,004,0,0,0,0,normal
0,tcp,SF,249,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,033,255,255,1,0,001,0,0,0,0,0,normal
0,tcp,SF,234,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,1,0,02,255,255,1,0,001,0,0,0,0,0,normal
0,tcp,SF,235,419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,25,0,0,0,0,1,0,012,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,236,2222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,35,0,0,0,0,1,0,009,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,262,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,057,41,255,1,0,002,002,0,0,0,0,normal
0,tcp,SF,267,493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,1,0,029,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,231,440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,27,0,0,0,0,1,0,019,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,245,1320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,37,0,0,0,0,1,0,014,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,240,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,47,0,0,0,0,1,0,011,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,258,2756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,56,0,0,0,0,1,0,009,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,240,12335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,0,1,0,009,1,255,1,0,1,008,0,0,0,0,normal
0,tcp,SF,295,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,033,3,255,1,0,033,007,0,0,0,0,normal
0,tcp,SF,339,833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,1,0,012,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,214,7189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,1,0,013,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,226,733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,0,1,0,009,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,246,5179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,32,0,0,0,0,1,0,006,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,213,1401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,022,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,204,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,1,0,016,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,206,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,1,0,01,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,267,1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0,0,1,0,011,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,265,2154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,47,0,0,0,0,1,0,009,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,206,63292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,033,006,0,0,0,0,normal
0,tcp,SF,293,1534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,75,255,1,0,001,004,0,0,0,0,normal
0,tcp,SF,300,2205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,84,255,1,0,001,004,0,0,0,0,normal
0,tcp,SF,218,1335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,008,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,319,621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,94,255,1,0,001,004,0,0,0,0,normal
0,tcp,SF,316,2056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,104,255,1,0,001,004,0,0,0,0,normal
0,tcp,SF,144,64498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,207,897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,235,9004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,1,0,01,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,242,18309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,1,0,01,2,255,1,0,05,002,0,0,0,0,normal
0,tcp,SF,220,2192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,205,1588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,029,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,224,1869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,1,0,018,59,255,1,0,002,003,0,0,0,0,normal
0,tcp,SF,214,3238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,239,1206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,19,255,1,0,005,004,0,0,0,0,normal
0,tcp,SF,228,1489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,230,834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,254,5118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,5,255,1,0,02,002,0,0,0,0,normal
0,tcp,SF,254,5118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,15,255,1,0,007,002,0,0,0,0,normal
0,tcp,SF,258,5348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,198,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,239,7195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,067,2,255,1,0,05,002,0,0,0,0,normal
0,tcp,SF,222,1203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,023,11,255,1,0,009,002,0,0,0,0,normal
0,tcp,SF,170,6778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,31,0,0,0,0,1,0,013,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,243,3336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,1,0,015,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,274,4841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,1,0,016,224,255,1,0,0,002,0,0,0,0,normal
0,tcp,SF,208,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,1,0,014,224,255,1,0,0,001,0,0,0,0,normal
0,tcp,SF,265,10551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,05,66,255,1,0,002,003,0,0,0,0,normal
0,tcp,SF,212,1429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,1,0,031,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,223,197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,26,0,0,0,0,1,0,019,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,208,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,36,0,0,0,0,1,0,014,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,246,1315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,249,775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,1,0,016,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,244,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,28,0,0,0,0,1,0,011,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,298,2083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,36,252,1,0,003,005,0,0,0,0,normal
0,tcp,SF,301,1278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,1,0,021,99,255,1,0,001,006,0,0,0,0,normal
0,tcp,SF,301,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0,1,0,012,104,255,1,0,001,006,0,0,0,0,normal
0,tcp,SF,290,9237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,34,0,0,0,0,1,0,009,114,255,1,0,001,006,0,0,0,0,normal
0,tcp,SF,268,1710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,52,255,1,0,002,003,0,0,0,0,normal
0,tcp,SF,242,2540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,62,255,1,0,002,002,0,0,0,0,normal
0,tcp,SF,255,4912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,1,0,027,72,255,1,0,001,002,0,0,0,0,normal
0,tcp,SF,236,1470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,1,0,015,81,255,1,0,001,002,0,0,0,0,normal
0,tcp,SF,272,9628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,01,01,0,0,1,0,0,10,255,1,0,01,002,01,0,0,0,normal
0,tcp,SF,272,1861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,006,006,0,0,1,0,0,18,255,1,0,006,002,006,0,0,0,normal
0,tcp,SF,234,2252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
91,tcp,SF,267,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,9,255,1,0,011,005,0,0,0,0,normal
0,tcp,SF,306,45698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,123,255,1,0,001,006,0,0,0,0,normal
0,tcp,SF,235,1808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,05,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,231,834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,1,0,019,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,230,950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,1,0,012,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,212,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,256,342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1,0,013,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,221,2180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,1,0,012,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,269,9976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,1,0,009,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,288,2533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,81,255,1,0,001,005,0,0,0,0,normal
0,tcp,SF,291,2557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,90,255,1,0,001,005,0,0,0,0,normal
0,tcp,SF,294,2917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,100,255,1,0,001,005,0,0,0,0,normal
0,tcp,SF,235,9718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,004,0,0,0,0,normal
0,tcp,SF,288,644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,05,8,255,1,0,012,004,0,0,0,0,normal
0,tcp,SF,285,1290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,1,0,014,12,255,1,0,008,004,0,0,0,0,normal
0,tcp,SF,229,950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,1,0,017,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,336,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,16,255,1,0,006,004,0,0,0,0,normal
0,tcp,SF,245,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,250,2748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,244,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,299,639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,067,9,255,1,0,011,004,0,0,0,0,normal
0,tcp,SF,288,558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,1,0,015,30,255,1,0,003,004,0,0,0,0,normal
0,tcp,SF,275,494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,1,0,014,3,255,1,0,033,004,0,0,0,0,normal
0,tcp,SF,277,3211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,32,0,0,0,0,1,0,009,13,255,1,0,008,004,0,0,0,0,normal
0,tcp,SF,299,18563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,128,255,1,0,001,006,0,0,0,0,normal
0,tcp,SF,221,2702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,05,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,230,544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,232,198345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,206,255,1,0,0,001,0,0,0,0,normal
0,tcp,SF,231,801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,300,2713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,1,0,022,105,255,1,0,001,005,0,0,0,0,normal
0,tcp,SF,288,176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,067,41,229,1,0,002,004,0,0,0,0,normal
0,tcp,SF,170,12857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,017,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,230,15085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,1,0,017,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,281,2580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,067,20,255,1,0,005,005,0,001,0,0,normal
0,tcp,SF,286,23777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,30,255,1,0,003,002,0,0,0,0,normal
0,tcp,SF,230,1140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,213,255,1,0,0,001,0,0,0,0,normal
0,tcp,SF,305,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,114,255,1,0,001,004,0,0,0,0,normal
0,tcp,SF,231,1487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,229,255,1,0,0,001,0,0,0,0,normal
0,tcp,SF,233,1543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,239,255,1,0,0,001,0,0,0,0,normal
0,tcp,SF,192,21638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,159,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,228,10552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,133,255,1,0,001,006,0,0,0,0,normal
0,tcp,SF,296,2369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,143,255,1,0,001,006,0,0,0,0,normal
0,tcp,SF,232,1041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,1,0,022,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,214,601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,247,255,1,0,0,001,0,0,0,0,normal
0,tcp,SF,222,1543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,309,711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,113,255,1,0,001,005,0,0,0,0,normal
0,tcp,SF,311,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,244,096,002,0,0,0,0,0,0,normal
0,tcp,SF,317,1174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,1,0,015,155,255,1,0,001,006,0,0,0,0,normal
0,tcp,SF,219,6884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,87,255,1,0,001,002,0,0,0,0,normal
0,tcp,SF,216,1034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,234,255,1,0,0,002,0,001,0,0,normal
0,tcp,SF,220,55311,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,067,255,255,1,0,001,0,001,001,0,0,normal
0,tcp,SF,221,670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,1,0,023,255,255,1,0,001,0,001,001,0,0,normal
0,tcp,SF,229,282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,87,255,1,0,001,003,0,0,0,0,normal
0,tcp,SF,245,2185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,92,255,1,0,001,003,0,0,0,0,normal
0,tcp,SF,238,1558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,101,255,1,0,001,003,0,0,0,0,normal
0,tcp,SF,284,756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,56,229,1,0,002,004,0,0,0,0,normal
0,tcp,SF,213,7138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,1,0,015,172,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,234,6155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,255,1,0,025,002,0,0,0,0,normal
0,tcp,SF,304,3297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,02,002,0,0,0,0,normal
0,tcp,SF,306,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,11,255,1,0,009,002,0,0,0,0,normal
0,tcp,SF,373,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,81,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,315,6241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,293,1330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,316,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,292,729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,286,791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,314,742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,215,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,025,255,255,1,0,0,0,001,001,0,0,normal
0,tcp,SF,220,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,06,255,255,1,0,0,0,001,001,0,0,normal
0,tcp,SF,225,489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,1,0,027,255,255,1,0,0,0,001,001,0,0,normal
0,tcp,SF,375,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,1,0,014,95,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,240,897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,1,0,027,255,255,1,0,0,0,001,001,0,0,normal
0,tcp,SF,316,7062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,1,0,022,126,255,1,0,001,005,0,0,0,0,normal
0,tcp,SF,235,1057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,1,0,021,255,255,1,0,0,0,001,001,0,0,normal
0,tcp,SF,324,589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,033,4,255,1,0,025,005,0,0,0,0,normal
0,tcp,SF,224,489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,1,0,019,255,255,1,0,0,0,001,001,0,0,normal
0,tcp,SF,163,3150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,188,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,220,888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,198,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,305,9821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,65,229,1,0,002,003,0,0,0,0,normal
0,tcp,SF,295,527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,124,255,1,0,001,003,0,0,0,0,normal
0,tcp,SF,310,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,05,14,255,1,0,007,005,0,0,0,0,normal
0,tcp,SF,312,1368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,140,255,1,0,001,005,0,0,0,0,normal
0,tcp,SF,221,730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,029,206,255,1,0,0,001,0,0,0,0,normal
0,tcp,SF,226,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,215,255,1,0,0,001,0,0,0,0,normal
0,tcp,SF,266,3658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,03,6,255,1,0,017,004,0,0,0,0,normal
0,tcp,SF,218,15897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,001,001,0,0,normal
0,tcp,SF,321,711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,293,2600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,290,615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,290,651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
